;SUBJECT_ID;;IP;;;;QUESTION_ID;IMAGE_ID;GT_ANSWER;MODEL;COLOR_COND;GT_CONFORM;DATASET;EXP_LIST;;ANSW_CORRECT;EXPL_CONS_ANSW;EXPL_CONS_IMG;EXPL_FLUENT;SHAPES;COLORS;MATERIALS;GEN_SCENE;COMPETENT;
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365576;data;"<id:	QUESTION_ID	14720	";"	IMAGE_ID	14720	";"	GT_ANSWER	blue	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;1;3;1;1;1;1;1;Next
id;4rd1lm45kirn9att7closg7ac1;ip;41.133.67.181;time;1713365580;data;609252692568228b9e5399b0;35;female;native;Next;;;;;;;;;;;;;;
id;s10kfkqi9pvuvbqr188s185tro;ip;153.201.193.146;time;1713365581;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;4;1;5;1;1;1;2;1;Next
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365582;data;"<id:	QUESTION_ID	14641	";"	IMAGE_ID	14641	";"	GT_ANSWER	rubber	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;4;5;5;5;5;5;5;4;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365582;data;"<id:	QUESTION_ID	14956	";"	IMAGE_ID	14956	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;4;1;2;4;1;2;2;2;Next
id;r4u9vu1no57kismsuqo5f84cdp;ip;197.184.172.19;time;1713365593;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;2;1;5;2;2;2;3;4;Next
id;qdradkac9mi3vqsoa0p5rsfhqs;ip;149.22.213.67;time;1713365596;data;"<id:	QUESTION_ID	547062001	";"	IMAGE_ID	547062	";"	GT_ANSWER	dog	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;2;2;2;4;0;0;3;3;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365597;data;"<id:	QUESTION_ID	14818	";"	IMAGE_ID	14818	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;0;4;4;4;5;2;4;4;4;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365597;data;"<id:	QUESTION_ID	118161	";"	IMAGE_ID	11817	";"	GT_ANSWER	red	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365598;data;"<id:	QUESTION_ID	131141	";"	IMAGE_ID	13115	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;2;1;2;4;1;4;3;2;Next
id;j4l4de9cile3af448uqfpsq0b1;ip;94.113.110.23;time;1713365603;data;"<id:	QUESTION_ID	118161	";"	IMAGE_ID	11817	";"	GT_ANSWER	red	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;4;5;5;3;5;4;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365607;data;"<id:	QUESTION_ID	192714009	";"	IMAGE_ID	192714	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;3;3;4;4;4;3;3;3;Next
id;f6degj8s91qjptovb2h9hmarii;ip;81.153.40.233;time;1713365607;data;"<id:	QUESTION_ID	161634003	";"	IMAGE_ID	161634	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;5;4;4;4;2;1;Next
id;u7u4aa5h61okj5d27d8jr5vm42;ip;109.215.109.77;time;1713365610;data;"<id:	QUESTION_ID	14907	";"	IMAGE_ID	14907	";"	GT_ANSWER	brown	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365611;data;"<id:	QUESTION_ID	130793	";"	IMAGE_ID	13080	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;2;5;1;1;1;1;2;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365612;data;"<id:	QUESTION_ID	161634003	";"	IMAGE_ID	161634	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;4;1;1;1;1;1;Next
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365613;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;0cpancvl5hhj4nk92guha7qj96;ip;146.90.209.60;time;1713365615;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;4;3;0;5;5;4;Next
id;0cpancvl5hhj4nk92guha7qj96;ip;146.90.209.60;time;1713365617;data;Next;;;;;;;;;;;;;;;;;;
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365617;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;4;3;4;5;4;5;4;Next
id;qdradkac9mi3vqsoa0p5rsfhqs;ip;149.22.213.67;time;1713365618;data;"<id:	QUESTION_ID	130793	";"	IMAGE_ID	13080	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;1;1;1;1;1;1;1;1;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365626;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;4;4;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365628;data;"<id:	QUESTION_ID	547062001	";"	IMAGE_ID	547062	";"	GT_ANSWER	dog	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;4;4;4;3;4;4;3;2;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365629;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;4;4;3;4;4;4;3;4;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365632;data;"<id:	QUESTION_ID	230454000	";"	IMAGE_ID	230454	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;1;3;3;4;4;4;3;3;Next
id;m9ebuj5835iod3la2b0fdtskgp;ip;82.33.38.78;time;1713365634;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365638;data;"<id:	QUESTION_ID	230454000	";"	IMAGE_ID	230454	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;1;1;3;3;1;2;1;2;Next
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365641;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365645;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365649;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;u7u4aa5h61okj5d27d8jr5vm42;ip;109.215.109.77;time;1713365649;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365650;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;4;1;1;1;1;1;1;1;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365652;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;f6degj8s91qjptovb2h9hmarii;ip;81.153.40.233;time;1713365652;data;"<id:	QUESTION_ID	312720012	";"	IMAGE_ID	312720	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;5;5;1;4;3;1;Next
id;s10kfkqi9pvuvbqr188s185tro;ip;153.201.193.146;time;1713365653;data;"<id:	QUESTION_ID	531299016	";"	IMAGE_ID	531299	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;5;1;5;4;1;3;2;1;Next
id;j4l4de9cile3af448uqfpsq0b1;ip;94.113.110.23;time;1713365653;data;"<id:	QUESTION_ID	531299016	";"	IMAGE_ID	531299	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;5;1;5;1;1;1;1;1;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365654;data;"<id:	QUESTION_ID	169736000	";"	IMAGE_ID	169736	";"	GT_ANSWER	beef	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;2;2;1;1;1;1;1;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365655;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;1;1;1;1;1;1;1;1;Next
id;m9ebuj5835iod3la2b0fdtskgp;ip;82.33.38.78;time;1713365655;data;"<id:	QUESTION_ID	118161	";"	IMAGE_ID	11817	";"	GT_ANSWER	red	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;qdradkac9mi3vqsoa0p5rsfhqs;ip;149.22.213.67;time;1713365657;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;2;2;2;2;0;0;2;2;Next
id;0cpancvl5hhj4nk92guha7qj96;ip;146.90.209.60;time;1713365662;data;"<id:	QUESTION_ID	381870001	";"	IMAGE_ID	381870	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;4;4;5;3;5;5;3;5;Next
id;e96ll0jr3o7k8itk5k6o67ggdb;ip;41.150.192.33;time;1713365665;data;"<id:	QUESTION_ID	14907	";"	IMAGE_ID	14907	";"	GT_ANSWER	brown	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;4;4;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365667;data;"<id:	QUESTION_ID	547062001	";"	IMAGE_ID	547062	";"	GT_ANSWER	dog	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;2;2;2;2;2;2;2;2;Next
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365669;data;"<id:	QUESTION_ID	312720012	";"	IMAGE_ID	312720	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;2;4;4;3;3;3;4;2;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365674;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;u7u4aa5h61okj5d27d8jr5vm42;ip;109.215.109.77;time;1713365680;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365681;data;"<id:	QUESTION_ID	547062001	";"	IMAGE_ID	547062	";"	GT_ANSWER	dog	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;1;2;0;0;1;1;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365682;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;5;1;5;3;1;3;4;4;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365682;data;"<id:	QUESTION_ID	130793	";"	IMAGE_ID	13080	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;4;1;4;4;1;4;3;3;Next
id;m9ebuj5835iod3la2b0fdtskgp;ip;82.33.38.78;time;1713365682;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365682;data;"<id:	QUESTION_ID	161634003	";"	IMAGE_ID	161634	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;3;3;3;3;3;4;2;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365683;data;"<id:	QUESTION_ID	230454000	";"	IMAGE_ID	230454	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;3;4;4;4;4;4;4;4;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365683;data;"<id:	QUESTION_ID	230454000	";"	IMAGE_ID	230454	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;3;4;4;4;4;4;4;4;Next
id;e96ll0jr3o7k8itk5k6o67ggdb;ip;41.150.192.33;time;1713365686;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;qdradkac9mi3vqsoa0p5rsfhqs;ip;149.22.213.67;time;1713365688;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;4;4;4;3;0;0;4;4;Next
id;r4u9vu1no57kismsuqo5f84cdp;ip;197.184.172.19;time;1713365691;data;"<id:	QUESTION_ID	118161	";"	IMAGE_ID	11817	";"	GT_ANSWER	red	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;0cpancvl5hhj4nk92guha7qj96;ip;146.90.209.60;time;1713365695;data;"<id:	QUESTION_ID	531299016	";"	IMAGE_ID	531299	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;4;1;4;1;1;1;1;1;Next
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365699;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;4;4;4;4;4;Next
id;j4l4de9cile3af448uqfpsq0b1;ip;94.113.110.23;time;1713365700;data;"<id:	QUESTION_ID	381870001	";"	IMAGE_ID	381870	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365701;data;"<id:	QUESTION_ID	340015000	";"	IMAGE_ID	340015	";"	GT_ANSWER	pizza	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;2;2;2;2;2;3;3;3;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365708;data;"<id:	QUESTION_ID	381870001	";"	IMAGE_ID	381870	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;4;1;5;2;2;2;3;1;Next
id;et4rs2erhnqalfuerjjv3osu33;ip;105.245.44.194;time;1713365710;data;Yes;;;;;;;;;;;;;;;;;;
id;s10kfkqi9pvuvbqr188s185tro;ip;153.201.193.146;time;1713365711;data;"<id:	QUESTION_ID	312720012	";"	IMAGE_ID	312720	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;4;3;2;1;2;1;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365713;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;2;3;1;3;3;2;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365714;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;4;5;5;5;5;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365716;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;2;1;2;3;2;2;2;3;Next
id;f6degj8s91qjptovb2h9hmarii;ip;81.153.40.233;time;1713365717;data;"<id:	QUESTION_ID	14956	";"	IMAGE_ID	14956	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;1;5;3;4;5;1;1;Next
id;qdradkac9mi3vqsoa0p5rsfhqs;ip;149.22.213.67;time;1713365717;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;2;2;3;2;2;2;2;2;Next
id;m9ebuj5835iod3la2b0fdtskgp;ip;82.33.38.78;time;1713365720;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;4rd1lm45kirn9att7closg7ac1;ip;41.133.67.181;time;1713365720;data;Yes;;;;;;;;;;;;;;;;;;
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365722;data;"<id:	QUESTION_ID	312720012	";"	IMAGE_ID	312720	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;2;2;3;2;2;2;2;2;Next
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365724;data;"<id:	QUESTION_ID	169736000	";"	IMAGE_ID	169736	";"	GT_ANSWER	beef	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;0;4;1;5;2;3;2;3;3;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365727;data;"<id:	QUESTION_ID	531299016	";"	IMAGE_ID	531299	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;3;1;1;1;1;1;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365727;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;4;5;5;5;5;5;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365731;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
